id,entity_id,entity_name,type,layer,status_text,country,website_url,alias_count,confidence,evidence_url,extraction_method,status,qid,created_at
candidate_entity_arxiv_author_research_author_arxiv_aarti_basant,research_author_arxiv_aarti_basant,Aarti Basant,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_abbas_abdolmaleki,research_author_arxiv_abbas_abdolmaleki,Abbas Abdolmaleki,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1801.00690v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_abdelrhman_shaheen,research_author_arxiv_abdelrhman_shaheen,Abdelrhman Shaheen,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.10303v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_abhijit_khairnar,research_author_arxiv_abhijit_khairnar,Abhijit Khairnar,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_abhijit_paithankar,research_author_arxiv_abhijit_paithankar,Abhijit Paithankar,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_abhinav_khattar,research_author_arxiv_abhinav_khattar,Abhinav Khattar,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_adithya_renduchintala,research_author_arxiv_adithya_renduchintala,Adithya Renduchintala,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_aditya_malte,research_author_arxiv_aditya_malte,Aditya Malte,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_ahmed_el_kishky,research_author_arxiv_ahmed_el_kishky,Ahmed El-Kishky,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_akhiad_bercovich,research_author_arxiv_akhiad_bercovich,Akhiad Bercovich,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_akshay_hazare,research_author_arxiv_akshay_hazare,Akshay Hazare,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_alejandra_rico,research_author_arxiv_alejandra_rico,Alejandra Rico,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_aleksander_ficek,research_author_arxiv_aleksander_ficek,Aleksander Ficek,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_alexander_wei,research_author_arxiv_alexander_wei,Alexander Wei,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_ali_abohendy,research_author_arxiv_ali_abohendy,Ali Abohendy,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.10303v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_alistair_muldal,research_author_arxiv_alistair_muldal,Alistair Muldal,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1801.00690v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_amir_sadik,research_author_arxiv_amir_sadik,Amir Sadik,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1612.03801v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_anas_badr,research_author_arxiv_anas_badr,Anas Badr,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.10303v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_andre_saraiva,research_author_arxiv_andre_saraiva,Andre Saraiva,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_andrew_lefrancq,research_author_arxiv_andrew_lefrancq,Andrew Lefrancq,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1612.03801v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_antonio_gonz_lez,research_author_arxiv_antonio_gonz_lez,Antonio González,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2503.20481v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_banani_roy,research_author_arxiv_banani_roy,Banani Roy,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2411.10873v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_borys_minaiev,research_author_arxiv_borys_minaiev,Borys Minaiev,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_can_xu,research_author_arxiv_can_xu,Can Xu,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2304.12244v3,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_chanchal_roy,research_author_arxiv_chanchal_roy,Chanchal Roy,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2411.10873v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_charles_beattie,research_author_arxiv_charles_beattie,Charles Beattie,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2011.07027v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_chongyang_tao,research_author_arxiv_chongyang_tao,Chongyang Tao,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2304.12244v3,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_daniel_selsam,research_author_arxiv_daniel_selsam,Daniel Selsam,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_david_budden,research_author_arxiv_david_budden,David Budden,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1801.00690v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_david_dohan,research_author_arxiv_david_dohan,David Dohan,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_daxin_jiang,research_author_arxiv_daxin_jiang,Daxin Jiang,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2304.12244v3,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_dayou_du,research_author_arxiv_dayou_du,Dayou Du,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2402.13499v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_denis_teplyashin,research_author_arxiv_denis_teplyashin,Denis Teplyashin,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1612.03801v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_diego_de_las_casas,research_author_arxiv_diego_de_las_casas,Diego de Las Casas,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1801.00690v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_edgar_a_du_ez_guzm_n,research_author_arxiv_edgar_a_du_ez_guzm_n,Edgar A. Duéñez-Guzmán,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2011.07027v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_ehab_h_el_shazly,research_author_arxiv_ehab_h_el_shazly,Ehab H. El-Shazly,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.10303v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_emanuele_del_sozzo,research_author_arxiv_emanuele_del_sozzo,Emanuele Del Sozzo,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2601.20115v3,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_francis_song,research_author_arxiv_francis_song,Francis Song,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_hatem_alsaadawy,research_author_arxiv_hatem_alsaadawy,Hatem Alsaadawy,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.10303v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_heinrich_k_ttler,research_author_arxiv_heinrich_k_ttler,Heinrich Küttler,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1612.03801v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_hunter_lightman,research_author_arxiv_hunter_lightman,Hunter Lightman,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_ignasi_clavera,research_author_arxiv_ignasi_clavera,Ignasi Clavera,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_jakub_pachocki,research_author_arxiv_jakub_pachocki,Jakub Pachocki,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_jiazhan_feng,research_author_arxiv_jiazhan_feng,Jiazhan Feng,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2304.12244v3,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_joel_z_leibo,research_author_arxiv_joel_z_leibo,Joel Z. Leibo,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2011.07027v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_jos_lorenzo_cruz,research_author_arxiv_jos_lorenzo_cruz,José-Lorenzo Cruz,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2503.20481v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_josh_merel,research_author_arxiv_josh_merel,Josh Merel,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1801.00690v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_julian_schrittwieser,research_author_arxiv_julian_schrittwieser,Julian Schrittwieser,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1612.03801v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_kai_zheng,research_author_arxiv_kai_zheng,Kai Zheng,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2304.12244v3,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_kartik_mittal,research_author_arxiv_kartik_mittal,Kartik Mittal,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2411.10873v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_keith_anderson,research_author_arxiv_keith_anderson,Keith Anderson,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1612.03801v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_kenneth_flamm,research_author_arxiv_kenneth_flamm,Kenneth Flamm,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2601.20115v3,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_khairul_alam,research_author_arxiv_khairul_alam,Khairul Alam,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2411.10873v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_kriti_kumar,research_author_arxiv_kriti_kumar,Kriti Kumar,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2503.11698v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_lochan_basyal,research_author_arxiv_lochan_basyal,Lochan Basyal,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2310.10449v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_manish_arora,research_author_arxiv_manish_arora,Manish Arora,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2503.11698v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_manroop_kaur,research_author_arxiv_manroop_kaur,Manroop Kaur,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2503.11698v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_marcus_wainwright,research_author_arxiv_marcus_wainwright,Marcus Wainwright,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1612.03801v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_martin_fleming,research_author_arxiv_martin_fleming,Martin Fleming,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2601.20115v3,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_martin_riedmiller,research_author_arxiv_martin_riedmiller,Martin Riedmiller,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/1801.00690v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_mihir_sanghvi,research_author_arxiv_mihir_sanghvi,Mihir Sanghvi,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2310.10449v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_mojtaba_abaie_shoushtary,research_author_arxiv_mojtaba_abaie_shoushtary,Mojtaba Abaie Shoushtary,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2503.20481v1,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_nadine_alsayad,research_author_arxiv_nadine_alsayad,Nadine Alsayad,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.10303v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_neil_thompson,research_author_arxiv_neil_thompson,Neil Thompson,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2601.20115v3,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_nvidia,research_author_arxiv_nvidia,NVIDIA,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2508.14444v4,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.445Z
candidate_entity_arxiv_author_research_author_arxiv_openai,research_author_arxiv_openai,OpenAI,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2502.06807v2,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
candidate_entity_arxiv_author_research_author_arxiv_pu_zhao,research_author_arxiv_pu_zhao,Pu Zhao,research_author,ai_infra,research_author,,,1,0.52,https://arxiv.org/abs/2304.12244v3,arxiv_author_snapshot,candidate,,2026-07-05T07:10:14.444Z
